raman_shift_cm-1,intensity
1715.1410045427256,100.0
1724.3335918377925,-207.5
1733.5217915332687,125.0
1742.7056067696903,-10.0
1751.8850406845886,-10.0
1761.0600964125188,45.0
1770.2307770850239,-157.5
1779.3970858307002,270.0
1788.5590257751173,47.5
1797.7166000408906,15.0
1806.8698117476524,-87.5
1816.018664012081,132.5
1825.163159947857,215.0
1834.155915533025,-55.0
1843.29177827917,-20.0
1852.4232939699286,187.5
1861.5504657072088,127.5
1870.6732965899719,-197.5
1879.6447516459302,485.0
1888.758979994156,165.0
1897.8688767172498,110.0
1906.974444902422,-367.5
1915.9289277003045,-235.0
1925.025917750907,-20.0
1934.118588458099,-60.0
1943.060390766601,10.0
1952.144501554074,-85.0
1961.2243021666218,572.5
1970.153450902042,-285.0
1979.224709758193,-12.5
1988.1454604369865,-105.0
1997.208189584475,-480.0
2006.1205540488954,-395.0
2015.1747655127983,135.0
2024.0787555828574,25.0
2033.12446136566,-30.0
2042.0200888391628,-110.0
2051.057300920809,-70.0
2059.9445775734057,297.5
2068.9733079113576,-90.0
2077.852245496608,-287.5
2086.8725060258876,177.5
2095.743116275291,-462.5
2104.6096010526526,-382.5
2113.6172135316083,-185.0
2122.47538848166,-272.5
2131.329446630596,237.5
2140.324437642892,-402.5
2149.170203423986,-65.0
2158.011861050589,-157.5
2166.994257105456,230.0
2175.8276397748195,-7.5
2184.656922912145,97.5
2193.4821093706196,32.5
2202.303202000803,-77.5
2211.2647105948345,107.5
2220.077557114593,-55.0
2228.886318388424,-225.0
2237.690997256308,312.5
2246.4915965555338,-97.5
2255.2881191208,-295.0
2264.0805677841927,-32.5
2272.8689453751285,-135.0
2281.6532547204406,300.0
2290.5774032157206,-255.0
2299.353517963289,635.0
2308.125572976198,-200.0
2316.8935710707883,-155.0
2325.6575150607896,95.0
2334.273835606982,-5585.0
2343.029746164546,240.0
2351.7816109971245,-12.5
2360.5294329081007,105.0
2369.273214698267,185.0
2378.0129591658333,-175.0
2386.7486691064187,-220.0
2395.4803473130596,272.5
2404.2079965762314,-222.5
2412.7886419143615,500.0
2421.5083075861257,-285.0
2430.2239526247868,-197.5
2438.9355798105607,55.0
2447.64319192111,-182.5
2456.204142101218,117.5
2464.9037980916983,-137.5
2473.5994472792227,207.5
2482.1486387123514,-155.0
2490.836348166158,10.0
2499.5200590665554,362.5
2508.0575159626023,469.49
2516.73330347069,313.202
2525.405100652257,-7.195
2533.930847154741,-392.537
2542.5947372405863,-743.655
2551.112711590584,-961.383
2559.768705390503,-946.553
2568.2789182109263,-600.0
2576.927026515041,7.5
2585.571163571316,222.5
2594.069721988235,-390.0
2602.5644435408976,-300.0
2611.196813145194,-287.5
2619.683804921093,-285.0
2628.3083212822166,127.5
2636.7875938271245,-82.5
2645.4042676568642,-57.5
2653.8758314973893,422.5
2662.3435767380215,-177.5
2670.948539131641,-82.5
2679.408591378582,-235.0
2687.8648328054915,-12.5
2696.4581076233444,7.5
2704.906671724595,-295.0
2713.351432764539,-322.5
2721.792393310461,-277.5
2730.370143142005,285.0
2738.8034471581705,-135.0
2747.232958411034,472.5
2755.658679458633,130.0
2764.220946338093,-505.0
2772.639031576786,-50.0
2781.053334313052,127.5
2789.463857095703,245.0
2797.8706024712737,-62.5
2806.273572984006,-117.5
2814.672771175843,7.5
2823.0681995864797,0.0
2831.4598607533044,-20.0
2839.8477572114352,-47.5
2848.231891493713,117.5
