raman_shift_cm-1,wavelength_nm,intensity
4420.825295,279.295000,29.150000
4428.130962,279.352000,36.570000
4435.561740,279.410000,41.380000
4442.861395,279.467000,14.270000
4450.158074,279.524000,23.470000
4457.579711,279.582000,27.840000
4464.870389,279.639000,4.760000
4472.158095,279.696000,-12.550000
4479.570607,279.754000,-53.230000
4486.852324,279.811000,-141.170000
4494.131074,279.868000,-102.790000
4501.534479,279.926000,-31.760000
4508.807251,279.983000,-22.670000
4516.077062,280.040000,9.230000
4523.343914,280.097000,12.690000
4530.735220,280.155000,13.010000
4537.996108,280.212000,40.010000
4545.254043,280.269000,44.600000
4552.509026,280.326000,-17.010000
4559.888262,280.384000,-252.740000
4567.137295,280.441000,-83.080000
4574.383383,280.498000,13.460000
4581.626526,280.555000,-2.010000
4588.866727,280.612000,1.960000
4596.103987,280.669000,-6.870000
4603.338308,280.726000,5.580000
4610.696532,280.784000,117.740000
4617.924929,280.841000,32.250000
4625.150392,280.898000,-8.720000
4632.372923,280.955000,-12.880000
4639.592525,281.012000,40.650000
4646.809198,281.069000,14.450000
4654.022945,281.126000,15.530000
4661.233767,281.183000,1.070000
4668.441666,281.240000,-15.100000
4675.646644,281.297000,9.970000
4682.848703,281.354000,41.750000
4690.047844,281.411000,68.380000
4697.244070,281.468000,33.640000
4704.437381,281.525000,31.270000
4711.627780,281.582000,11.960000
4718.815269,281.639000,52.660000
4725.999849,281.696000,9.030000
4733.181522,281.753000,29.750000
4740.360290,281.810000,18.300000
4747.536154,281.867000,-37.990000
4754.583300,281.923000,24.670000
4761.753414,281.980000,41.840000
4768.920629,282.037000,-16.090000
4776.084949,282.094000,-2.720000
4783.246373,282.151000,42.040000
4790.404904,282.208000,2.150000
4797.435032,282.264000,6.830000
4804.587834,282.321000,-8.450000
4811.737748,282.378000,-25.200000
4818.884776,282.435000,-72.210000
4826.028920,282.492000,-1.730000
4833.044920,282.548000,1.770000
4840.183352,282.605000,-39.140000
4847.318904,282.662000,23.500000
4854.451579,282.719000,20.190000
4861.456319,282.775000,-38.570000
4868.583295,282.832000,11.410000
4875.707399,282.889000,87.240000
4882.703723,282.945000,14.530000
4889.822139,283.002000,-36.360000
4896.937687,283.059000,20.750000
4903.925611,283.115000,-2.990000
4911.035481,283.172000,12.600000
4918.142490,283.229000,42.010000
4925.122029,283.285000,23.780000
4932.223369,283.342000,13.650000
4939.197342,283.398000,45.430000
4946.293021,283.455000,22.690000
4953.385847,283.512000,34.910000
4960.351460,283.568000,29.880000
4967.438635,283.625000,28.990000
4974.398699,283.681000,22.390000
4981.480229,283.738000,116.010000
4988.434752,283.794000,47.440000
4995.510644,283.851000,-1.650000
5002.459631,283.907000,60.360000
5009.529893,283.964000,87.100000
5016.473351,284.020000,55.800000
5023.537988,284.077000,58.140000
5030.475924,284.133000,46.060000
5037.534943,284.190000,37.590000
5044.467363,284.246000,14.870000
5051.397052,284.302000,18.970000
5058.447683,284.359000,43.100000
5065.371866,284.415000,33.520000
5072.416896,284.472000,47.060000
5079.335580,284.528000,48.580000
5086.251541,284.584000,40.370000
5093.288207,284.641000,18.100000
5100.198678,284.697000,79.590000
5107.106432,284.753000,24.290000
5114.134748,284.810000,-88.840000
