wavenumber_cm-1,intensity
1464.936,0.007145326832732539
1466.116,0.0016364211762391204
1467.296,0.0027517125651648506
1468.475,0.007158002873132101
1469.655,0.0026192888159086397
1470.834,0.009366593755614095
1472.013,0.005060283471641293
1473.192,0.00319784603540493
1474.371,0.004767734786050214
1475.55,0.004234611024363989
1476.728,0.0
1477.906,0.001965184348616288
1479.084,0.00038812925711742796
1480.262,0.0015715761232933737
1481.44,0.000846976238043428
1482.617,0.0
1483.795,0.003212007987279814
1484.972,0.004771298313792682
1486.149,0.0
1487.326,0.007872206383750562
1488.502,0.004426681986097601
1489.679,0.00465411053784368
1490.855,0.002553684620051981
1492.031,0.005550894935034337
1493.207,0.0024573530757663695
1494.383,0.00685268705834873
1495.559,0.0
1496.734,0.0
1497.909,0.0
