raman_shift_cm-1,intensity
1600.339844,40.295681
1601.953125,35.653721
1603.566406,32.560284
1605.177734,29.465534
1606.789063,37.227493
1608.402344,44.992733
1610.013672,43.450439
1611.625,38.803234
1613.234375,46.573719
1614.845703,51.241917
1616.455078,41.934059
1618.064453,41.942913
1619.673828,37.290462
1621.283203,40.406528
1622.892578,34.197353
1624.5,45.087841
1626.107422,40.43211
1627.714844,38.885227
1629.322266,45.116375
1630.929688,40.457691
1632.537109,37.353436
1634.142578,35.804585
1635.748047,42.040325
1637.353516,37.377052
1638.958984,29.596397
1640.564453,35.834763
1642.169922,40.517391
1643.773438,40.525921
1645.376953,31.180344
1646.980469,26.508869
1648.583984,32.753139
1650.1875,39.000034
1651.789063,35.887573
1653.392578,37.455776
1654.994141,42.146606
1656.595703,45.278091
1658.197266,37.479397
1659.796875,43.735146
1661.398438,40.619736
1662.998047,34.377762
1664.597656,34.384979
1666.197266,39.082043
1667.796875,39.090244
1669.396484,35.97057
1670.994141,32.849583
1672.591797,46.937817
1674.189453,42.252892
1675.787109,34.435501
1677.384766,45.401764
1678.982422,37.581745
1680.578125,43.854557
1682.173828,39.164055
1683.769531,34.471588
1685.365234,39.180458
1686.960938,45.458847
1688.556641,36.061111
1690.150391,42.341469
1691.744141,39.213264
1693.337891,42.359184
1694.931641,43.937225
1696.525391,34.529324
1698.117188,42.385754
1699.710938,34.543758
1701.302734,32.980476
1702.894531,39.270672
1704.486328,40.850029
1706.078125,51.85894
1707.667969,39.295277
1709.257813,33.014919
1710.849609,40.884144
1712.439453,36.17429
1714.027344,34.608711
1715.617188,36.189377
1717.207031,37.770702
1718.794922,40.926788
1720.382813,42.509754
1721.970703,50.392426
1723.558594,37.802193
1725.146484,42.536324
1726.732422,40.969433
1728.318359,44.130112
1729.904297,42.562893
1731.490234,40.995018
1733.076172,45.734722
1734.662109,36.279911
1736.246094,42.598316
1737.832031,33.138912
1739.416016,42.616028
1741.0,37.888786
1742.583984,48.949848
1744.166016,47.380661
1745.75,53.709232
1747.332031,33.180237
1748.914063,37.928143
1750.496094,37.936012
1752.078125,45.848858
1753.658203,45.858368
1755.240234,39.541275
1756.820313,37.967495
1758.400391,47.469208
1759.980469,28.487427
1761.560547,49.071846
1763.140625,52.248592
1764.71875,52.259411
1766.296875,42.766552
1767.875,45.943954
1769.453125,36.44585
1771.03125,34.868462
1772.609375,39.631451
1774.185547,39.639645
1775.761719,47.577412
1777.339844,50.759731
1778.914063,44.423943
1780.490234,52.367607
1782.066406,46.029526
1783.640625,44.451481
1785.216797,42.87278
1786.791016,46.058048
1788.365234,49.244625
1789.9375,42.89933
1791.511719,50.854141
1793.083984,52.454151
1794.658203,42.92588
1796.230469,39.754379
1797.802734,33.400562
1799.375,34.998276
1800.945313,52.508228
1802.517578,49.336071
1804.087891,41.387161
1805.658203,31.842831
1807.228516,44.589138
1808.798828,52.562298
1810.367188,44.607491
1811.9375,50.990475
1813.505859,47.813396
1815.074219,28.693937
1816.642578,43.049751
1818.210938,46.248123
1819.779297,39.877262
1821.345703,41.480869
1822.912109,39.893642
1824.478516,33.517536
1826.044922,46.295624
1827.611328,38.32148
1829.177734,46.314621
1830.742188,36.739819
1832.308594,46.333618
1833.873047,43.147038
1835.4375,38.360783
1837.001953,30.368954
